0,0,0,0,0,163,163,130,163,163,163,1,1,1,1,1,1,1,4,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,1,1,1,1,1,1,1,4,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,1,1,1,1,1,1,1,4,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,1,1,1,1,1,1,1,4,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,1,1,1,1,1,1,1,4,163,163,163,130,163,163,0,0,0,0,0
0,0,0,0,0,163,163,130,163,163,163,1,1,1,1,1,1,1,1,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,1,1,1,1,1,1,1,1,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,1,1,1,1,1,1,1,1,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,1,1,1,1,1,1,1,1,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,1,1,1,1,1,1,1,1,163,163,163,130,163,163,0,0,0,0,0
0,0,0,0,0,163,163,130,163,163,163,5,1,1,1,1,1,1,2,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,5,1,1,1,1,1,1,2,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,5,1,1,1,1,1,1,2,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,5,1,1,1,1,1,1,2,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,5,1,1,1,1,1,1,2,163,163,163,130,163,163,0,0,0,0,0
0,0,0,0,0,163,163,130,163,163,163,163,1,1,1,1,1,12,163,163,163,163,130,163,163,163,163,130,130,130,130,130,130,163,163,163,163,130,163,163,163,163,1,1,1,1,1,12,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,1,1,1,1,1,12,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,130,130,130,130,130,163,163,163,163,1,1,1,1,1,12,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,1,1,1,1,1,12,163,163,163,163,130,163,163,0,0,0,0,0
0,0,0,0,0,163,163,130,163,163,163,163,131,16,1,1,20,130,163,163,163,163,130,163,163,163,163,163,163,163,163,163,163,163,163,163,163,130,163,163,163,163,131,16,1,1,20,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,131,16,1,1,20,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,163,163,163,163,163,163,163,163,163,163,131,16,1,1,20,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,131,16,1,1,20,130,163,163,163,163,130,163,163,0,0,0,0,0
0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0
0,0,0,0,0,163,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,163,0,0,0,0,0
0,0,0,0,0,163,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,163,0,0,0,0,0
0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0
0,0,0,0,0,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,163,163,0,0,0,0,0,0
0,0,0,0,0,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,130,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,130,163,163,163,163,130,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,0,0,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,163,163,0,0,163,163,163,163,163,163,163,163,0,0,0,0,163,163,163,163,163,163,130,163,163,163,163,130,163,163,163,163,163,163,0,0,0,0,0,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,163,163,163,163,163,130,130,130,130,163,163,163,163,130,130,130,130,130,130,130,130,130,130,130,130,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,163,163,163,130,130,130,130,130,130,163,163,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,163,163,163,163,163,163,1,1,1,1,163,163,163,163,163,163,83,83,83,83,163,163,163,163,163,163,130,130,130,130,130,83,83,130,130,130,1,1,1,1,130,130,130,130,130,130,130,130,130,163,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1,1,1,1,130,130,130,130,130,163,163,163,163,83,83,83,83,163,163,163,163,163,163,163,163,163,163,163,163,163,1,1,1,1,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,163,163,163,163,163,163,1,1,1,1,1,1,163,163,163,83,83,83,83,83,83,83,83,163,163,130,130,130,130,130,83,83,130,130,130,130,1,1,1,1,1,1,130,130,130,130,130,83,83,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1,1,1,1,1,1,130,130,130,130,163,163,83,83,83,83,83,83,83,83,163,163,163,163,163,163,163,163,163,163,1,1,1,1,1,1,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,130,130,130,130,130,130,1,1,1,1,1,1,1,1,130,130,130,130,83,83,83,83,83,83,130,130,130,130,130,130,83,130,130,130,130,130,1,1,1,1,1,1,1,1,130,130,130,83,83,83,83,130,130,130,130,130,130,130,130,83,83,130,130,130,130,130,1,1,1,1,1,1,1,1,130,130,130,130,130,83,83,83,83,83,83,130,130,130,130,130,130,130,130,130,130,130,1,1,1,1,1,1,1,1,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,163,163,163,163,163,163,1,1,1,1,1,1,1,1,163,163,163,163,83,83,83,83,83,83,163,130,130,130,83,83,130,130,130,130,130,130,1,1,1,1,1,1,1,1,130,130,83,83,83,83,83,83,130,130,130,130,130,130,83,83,83,83,130,130,130,130,1,1,1,1,1,1,1,1,130,130,130,130,163,83,83,83,83,83,83,163,163,163,163,163,163,163,163,163,163,163,1,1,1,1,1,1,1,1,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,163,163,163,163,163,163,1,1,1,1,1,1,1,1,163,163,163,163,83,83,83,83,83,83,163,130,130,130,83,83,130,130,130,130,130,130,1,1,1,1,1,1,1,1,130,130,83,83,83,83,83,83,130,130,130,130,130,130,83,83,83,83,130,130,130,130,1,1,1,1,1,1,1,1,130,130,130,130,163,83,83,83,83,83,83,163,163,163,163,163,163,163,163,163,163,163,1,1,1,1,1,1,1,1,163,163,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
